,id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception,latency,time_wait,time_response,throughput,time_latency,time_service,time_total_response
905,204,SINK_M,SimpleCase,Actuator,M.V2,66,26,41,2,ServiceA,0.0,804.9418959999999,804.9418959999999,802.885399,804.9418959999999,2.056496999999922,0.0,0.0,3925.607477181005,2.056496999999922,0.0,2.056496999999922
906,185,SINK_M,SimpleCase,Actuator,M.C2,76,26,51,2,ServiceA,0.0,804.9880709999999,804.9880709999999,802.955521,804.9880709999999,2.032549999999901,0.0,0.0,1029.7409657819496,2.032549999999901,0.0,2.032549999999901
907,188,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,805.063596,805.063596,804.0078239999999,805.063596,1.0557720000000472,0.0,0.0,52825.79950974027,1.0557720000000472,0.0,1.0557720000000472
908,187,SINK_M,SimpleCase,Actuator,M.E2,75,26,50,2,ServiceA,0.0,805.1325754897958,805.1325754897958,804.0996034897959,805.1325754897958,1.0329719999999725,0.0,0.0,31919.54864217121,1.0329719999999725,0.0,1.0329719999999725
909,183,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,805.1878537470001,805.1878537470001,801.058624747,805.1878537470001,4.129229000000123,0.0,0.0,6377.219572951564,4.129229000000123,0.0,4.129229000000123
910,195,COMP_M,SimpleCase,ServiceA,M.M,12,78,1,53,Sensor,5.9961e-05,805.215552,805.215611961,800.0,805.215552,5.215552000000002,0.0,5.996100003358151e-05,3726.8876874561374,5.215552000000002,5.996100003358151e-05,5.215611961000036
911,190,SINK_M,SimpleCase,Actuator,M.H2,72,26,47,2,ServiceA,0.0,805.2832770869566,805.2832770869566,802.1963700869566,805.2832770869566,3.0869069999999965,0.0,0.0,15725.773403604338,3.0869069999999965,0.0,3.0869069999999965
912,201,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,805.4109713658537,805.4109713658537,804.3798513658537,805.4109713658537,1.0311199999999872,0.0,0.0,30180.77430367017,1.0311199999999872,0.0,1.0311199999999872
913,186,SINK_M,SimpleCase,Actuator,M.D2,77,26,52,2,ServiceA,0.0,805.6078480000001,805.6078480000001,804.5819700000001,805.6078480000001,1.0258780000000345,0.0,0.0,25225.22171252248,1.0258780000000343,0.0,1.0258780000000343
914,198,SINK_M,SimpleCase,Actuator,M.P2,68,26,43,2,ServiceA,0.0,805.6334465714287,805.6334465714287,801.5287495714286,805.6334465714287,4.104697000000101,0.0,0.0,5437.916611140713,4.104697000000101,0.0,4.104697000000101
915,204,SINK_M,SimpleCase,Actuator,M.V2,66,26,41,2,ServiceA,0.0,805.9622989999999,805.9622989999999,802.885399,805.9622989999999,3.0768999999999096,0.0,0.0,6631.02473268569,3.0768999999999096,0.0,3.0768999999999096
916,197,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,805.9815496279069,805.9815496279069,803.9017696279069,805.9815496279069,2.079780000000028,0.0,0.0,21253.209474078703,2.079780000000028,0.0,2.079780000000028
917,185,SINK_M,SimpleCase,Actuator,M.C2,76,26,51,2,ServiceA,0.0,806.0001919999999,806.0001919999999,802.955521,806.0001919999999,3.04467099999988,0.0,0.0,3981.054110608495,3.0446709999998802,0.0,3.0446709999998802
918,188,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,806.0975099999999,806.0975099999999,804.0078239999999,806.0975099999999,2.089686000000029,0.0,0.0,16229.232525843372,2.089686000000029,0.0,2.089686000000029
919,187,SINK_M,SimpleCase,Actuator,M.E2,75,26,50,2,ServiceA,0.0,806.1806844897958,806.1806844897958,804.0996034897959,806.1806844897958,2.0810809999999265,0.0,0.0,23117.31258898702,2.0810809999999265,0.0,2.0810809999999265
920,183,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,806.190023747,806.190023747,801.058624747,806.190023747,5.131399000000101,0.0,0.0,422.8866240960715,5.131399000000101,0.0,5.131399000000101
921,196,COMP_M,SimpleCase,ServiceA,M.N,13,78,1,53,Sensor,3.8023e-05,806.23309,806.233128023,800.0,806.23309,6.233089999999947,0.0,3.802300000188552e-05,2813.6755631018013,6.233089999999947,3.802300000188552e-05,6.233128022999949
922,201,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,806.4377653658537,806.4377653658537,804.3798513658537,806.4377653658537,2.0579139999999825,0.0,0.0,13019.980426781794,2.0579139999999825,0.0,2.0579139999999825
923,192,SINK_M,SimpleCase,Actuator,M.J2,71,26,46,2,ServiceA,0.0,806.6176692222223,806.6176692222223,805.6099702222223,806.6176692222223,1.0076990000000023,0.0,0.0,7640.178267518359,1.0076990000000023,0.0,1.0076990000000023
924,199,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,806.6497215714287,806.6497215714287,805.5634881904763,806.6497215714287,1.0862333809524216,0.0,0.0,14982.968011653164,1.0862333809524216,0.0,1.0862333809524216
925,186,SINK_M,SimpleCase,Actuator,M.D2,77,26,52,2,ServiceA,0.0,806.6678180000001,806.6678180000001,804.5819700000001,806.6678180000001,2.0858480000000554,0.0,0.0,28750.89651786631,2.0858480000000554,0.0,2.0858480000000554
926,197,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,807.0157306279069,807.0157306279069,803.9017696279069,807.0157306279069,3.113961000000017,0.0,0.0,10976.694955395977,3.1139610000000175,0.0,3.1139610000000175
927,204,SINK_M,SimpleCase,Actuator,M.V2,66,26,41,2,ServiceA,0.0,807.0181979999999,807.0181979999999,802.885399,807.0181979999999,4.132798999999864,0.0,0.0,13525.700136881043,4.1327989999998636,0.0,4.1327989999998636
928,189,SINK_M,SimpleCase,Actuator,M.G2,73,26,48,2,ServiceA,0.0,807.0985107659574,807.0985107659574,806.0577017659574,807.0985107659574,1.0408089999999677,0.0,0.0,39208.92305889099,1.0408089999999675,0.0,1.0408089999999675
929,188,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,807.117534,807.117534,804.0078239999999,807.117534,3.109710000000064,0.0,0.0,6439.185647536134,3.1097100000000637,0.0,3.1097100000000637
930,183,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,807.235253747,807.235253747,801.058624747,807.235253747,6.176629000000048,0.0,0.0,7322.7645694762705,6.176629000000048,0.0,6.176629000000048
931,187,SINK_M,SimpleCase,Actuator,M.E2,75,26,50,2,ServiceA,0.0,807.2390634897957,807.2390634897957,804.0996034897959,807.2390634897957,3.139459999999872,0.0,0.0,18595.23612341052,3.139459999999872,0.0,3.139459999999872
932,200,COMP_M,SimpleCase,ServiceA,M.R,17,78,1,53,Sensor,3.2752e-05,807.284418,807.284450752,800.0,807.284418,7.28441799999996,0.0,3.2752000038271945e-05,7046.241610722336,7.28441799999996,3.2752000038271945e-05,7.284450751999998
933,205,SINK_M,SimpleCase,Actuator,M.W2,65,26,40,2,ServiceA,0.0,807.2853727948718,807.2853727948718,806.2356707948718,807.2853727948718,1.0497020000000248,0.0,0.0,47348.67610045406,1.0497020000000248,0.0,1.0497020000000248
934,201,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,807.4518613658537,807.4518613658537,804.3798513658537,807.4518613658537,3.072009999999977,0.0,0.0,4588.526730056251,3.0720099999999775,0.0,3.0720099999999775
935,192,SINK_M,SimpleCase,Actuator,M.J2,71,26,46,2,ServiceA,0.0,807.6571762222222,807.6571762222222,805.6099702222223,807.6571762222222,2.04720599999996,0.0,0.0,19298.0090914157,2.04720599999996,0.0,2.04720599999996
936,199,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,807.6893215714286,807.6893215714286,805.5634881904763,807.6893215714286,2.125833380952372,0.0,0.0,18627.988606641982,2.125833380952372,0.0,2.125833380952372
937,197,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,808.051064627907,808.051064627907,803.9017696279069,808.051064627907,4.149295000000052,0.0,0.0,8515.663504281947,4.149295000000052,0.0,4.149295000000052
938,189,SINK_M,SimpleCase,Actuator,M.G2,73,26,48,2,ServiceA,0.0,808.1059997659573,808.1059997659573,806.0577017659574,808.1059997659573,2.048297999999932,0.0,0.0,3656.2062746730458,2.0482979999999316,0.0,2.0482979999999316
939,188,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,808.135259,808.135259,804.0078239999999,808.135259,4.127435000000105,0.0,0.0,4294.434679165038,4.127435000000105,0.0,4.127435000000105
940,202,COMP_M,SimpleCase,ServiceA,M.T,19,78,1,53,Sensor,3.4349e-05,808.28787,808.287904349,800.0,808.28787,8.287869999999998,0.0,3.4348999975009065e-05,416.51059841400337,8.287869999999998,3.4348999975009065e-05,8.287904348999973
941,183,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,808.293840747,808.293840747,801.058624747,808.293840747,7.235216000000037,0.0,0.0,8097.477670327977,7.235216000000037,0.0,7.235216000000037
942,205,SINK_M,SimpleCase,Actuator,M.W2,65,26,40,2,ServiceA,0.0,808.3161717948718,808.3161717948718,806.2356707948718,808.3161717948718,2.0805010000000266,0.0,0.0,14803.64585260935,2.0805010000000266,0.0,2.0805010000000266
943,201,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,808.4671213658537,808.4671213658537,804.3798513658537,808.4671213658537,4.0872699999999895,0.0,0.0,3733.543416510297,4.0872699999999895,0.0,4.0872699999999895
944,193,SINK_M,SimpleCase,Actuator,M.K2,70,26,45,2,ServiceA,0.0,808.6378775454546,808.6378775454546,807.6354155454545,808.6378775454546,1.0024620000000368,0.0,0.0,2455.953442624169,1.0024620000000368,0.0,1.0024620000000368
945,192,SINK_M,SimpleCase,Actuator,M.J2,71,26,46,2,ServiceA,0.0,808.7144392222223,808.7144392222223,805.6099702222223,808.7144392222223,3.1044689999999946,0.0,0.0,18445.344437325708,3.1044689999999946,0.0,3.1044689999999946
946,199,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,808.7160935714287,808.7160935714287,805.5634881904763,808.7160935714287,3.152605380952423,0.0,0.0,8492.023823137675,3.152605380952423,0.0,3.152605380952423
947,206,SINK_M,SimpleCase,Actuator,M.X2,64,26,39,2,ServiceA,0.0,808.7802121578947,808.7802121578947,807.7319291578947,808.7802121578947,1.0482829999999694,0.0,0.0,46059.12716318152,1.0482829999999694,0.0,1.0482829999999694
948,197,SINK_M,SimpleCase,Actuator,M.O2,69,26,44,2,ServiceA,0.0,809.1063226279069,809.1063226279069,803.9017696279069,809.1063226279069,5.204553000000033,0.0,0.0,10617.242249238245,5.204553000000033,0.0,5.204553000000033
949,188,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,809.154144,809.154144,804.0078239999999,809.154144,5.14632000000006,0.0,0.0,3669.6124609429226,5.14632000000006,0.0,5.14632000000006
950,184,SINK_M,SimpleCase,Actuator,M.B2,-1,26,53,2,ServiceA,0.0,809.302567747,809.302567747,802.103756164,809.302567747,7.198811583000065,0.0,0.0,1212.283430310739,7.198811583000065,0.0,7.198811583000065
951,203,COMP_M,SimpleCase,ServiceA,M.U,20,78,1,53,Sensor,5.3285e-05,809.33442,809.3344732850001,800.0,809.33442,9.334420000000025,0.0,5.328500003543013e-05,4986.890912720601,9.334420000000023,5.328500003543013e-05,9.334473285000058
952,201,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,809.5268783658537,809.5268783658537,804.3798513658537,809.5268783658537,5.14702699999998,0.0,0.0,11610.003211562758,5.14702699999998,0.0,5.14702699999998
953,193,SINK_M,SimpleCase,Actuator,M.K2,70,26,45,2,ServiceA,0.0,809.6781895454545,809.6781895454545,807.6354155454545,809.6781895454545,2.0427740000000085,0.0,0.0,19733.950011112254,2.0427740000000085,0.0,2.0427740000000085
954,199,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,809.7255635714287,809.7255635714287,805.5634881904763,809.7255635714287,4.162075380952388,0.0,0.0,2275.307180484805,4.162075380952388,0.0,4.162075380952388
955,192,SINK_M,SimpleCase,Actuator,M.J2,71,26,46,2,ServiceA,0.0,809.7641872222223,809.7641872222223,805.6099702222223,809.7641872222223,4.154217000000017,0.0,0.0,11975.30124208721,4.154217000000017,0.0,4.154217000000017
956,206,SINK_M,SimpleCase,Actuator,M.X2,64,26,39,2,ServiceA,0.0,809.7868781578946,809.7868781578946,807.7319291578947,809.7868781578946,2.054948999999965,0.0,0.0,3243.8761253929483,2.054948999999965,0.0,2.054948999999965
957,188,SINK_M,SimpleCase,Actuator,M.F2,74,26,49,2,ServiceA,0.0,810.2113429999999,810.2113429999999,804.0078239999999,810.2113429999999,6.203519000000028,0.0,0.0,9220.41183399289,6.203519000000028,0.0,6.203519000000028
958,207,COMP_M,SimpleCase,ServiceA,M.Y,24,78,1,53,Sensor,3.7789e-05,810.348886,810.348923789,800.0,810.348886,10.348885999999991,0.0,3.7788999975418847e-05,1397.826507851583,10.348885999999993,3.7788999975418847e-05,10.348923788999969
959,184,SINK_M,SimpleCase,Actuator,M.B2,-1,26,53,2,ServiceA,0.0,810.349663747,810.349663747,802.103756164,810.349663747,8.245907583000076,0.0,0.0,5711.4392231479815,8.245907583000076,0.0,8.245907583000076
960,201,SINK_M,SimpleCase,Actuator,M.S2,67,26,42,2,ServiceA,0.0,810.5601443658537,810.5601443658537,804.3798513658537,810.5601443658537,6.180293000000006,0.0,0.0,5382.592702320095,6.180293000000006,0.0,6.180293000000006
961,193,SINK_M,SimpleCase,Actuator,M.K2,70,26,45,2,ServiceA,0.0,810.7102385454546,810.7102385454546,807.6354155454545,810.7102385454546,3.0748230000000376,0.0,0.0,10423.038984682891,3.0748230000000376,0.0,3.0748230000000376
962,199,SINK_M,SimpleCase,Actuator,M.Q2,68,26,43,2,ServiceA,0.0,810.7662545714287,810.7662545714287,805.5634881904763,810.7662545714287,5.202766380952426,0.0,0.0,7821.031547557407,5.202766380952426,0.0,5.202766380952426
963,208,COMP_M,SimpleCase,ServiceA,M.Z,25,78,1,53,Sensor,3.7919e-05,811.401181,811.4012189189999,800.0,811.401181,11.401180999999951,0.0,3.791899996485881e-05,4586.790269665937,11.401180999999951,3.791899996485881e-05,11.401218918999916
964,184,SINK_M,SimpleCase,Actuator,M.B2,-1,26,53,2,ServiceA,0.0,811.407679747,811.407679747,802.103756164,811.407679747,9.303923583000028,0.0,0.0,6235.648807993851,9.303923583000028,0.0,9.303923583000028
965,193,SINK_M,SimpleCase,Actuator,M.K2,70,26,45,2,ServiceA,0.0,811.7251995454545,811.7251995454545,807.6354155454545,811.7251995454545,4.089784000000009,0.0,0.0,3658.1394029611274,4.089784000000009,0.0,4.089784000000009
966,184,SINK_M,SimpleCase,Actuator,M.B2,-1,26,53,2,ServiceA,0.0,812.452792747,812.452792747,802.103756164,812.452792747,10.349036583000045,0.0,0.0,4359.14972743505,10.349036583000043,0.0,10.349036583000043
967,191,SINK_M,SimpleCase,Actuator,M.I2,-1,26,53,2,ServiceA,0.0,813.506340747,813.506340747,803.157296286,813.506340747,10.349044460999949,0.0,0.0,5174.197502174618,10.349044460999949,0.0,10.349044460999949
968,194,SINK_M,SimpleCase,Actuator,M.L2,-1,26,53,2,ServiceA,0.0,814.542822747,814.542822747,804.1961705389999,814.542822747,10.346652208000023,0.0,0.0,3525.9714221177887,10.346652208000023,0.0,10.346652208000023
969,194,SINK_M,SimpleCase,Actuator,M.L2,-1,26,53,2,ServiceA,0.0,815.5816887469999,815.5816887469999,804.1961705389999,815.5816887469999,11.385518208000008,0.0,0.0,3413.634697162128,11.385518208000008,0.0,11.385518208000008
970,195,SINK_M,SimpleCase,Actuator,M.M2,-1,26,53,2,ServiceA,0.0,816.6076707469999,816.6076707469999,805.215611961,816.6076707469999,11.392058785999891,0.0,0.0,2280.7115454785226,11.392058785999893,0.0,11.392058785999893
971,195,SINK_M,SimpleCase,Actuator,M.M2,-1,26,53,2,ServiceA,0.0,817.627108747,817.627108747,805.215611961,817.627108747,12.41149678599993,0.0,0.0,1566.1285931222983,12.41149678599993,0.0,12.41149678599993
972,196,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,818.655771747,818.655771747,806.233128023,818.655771747,12.422643724000068,0.0,0.0,2307.3188474868834,12.422643724000068,0.0,12.422643724000068
973,196,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,819.668109747,819.668109747,806.233128023,819.668109747,13.434981724000068,0.0,0.0,918.3488488085968,13.434981724000068,0.0,13.434981724000068
974,196,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,820.722412747,820.722412747,806.233128023,820.722412747,14.489284724000072,0.0,0.0,3747.8040520559607,14.489284724000072,0.0,14.489284724000072
975,196,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,821.723515747,821.723515747,806.233128023,821.723515747,15.490387724000016,0.0,0.0,71.20544815615352,15.490387724000016,0.0,15.490387724000016
976,196,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,822.736838747,822.736838747,806.233128023,822.736838747,16.50371072400003,0.0,0.0,807.2729959223913,16.50371072400003,0.0,16.50371072400003
977,196,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,823.7923807469999,823.7923807469999,806.233128023,823.7923807469999,17.559252723999975,0.0,0.0,3163.11866302176,17.559252723999975,0.0,17.559252723999975
978,196,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,824.8417097469999,824.8417097469999,806.233128023,824.8417097469999,18.60858172399992,0.0,0.0,2650.8737061019137,18.60858172399992,0.0,18.60858172399992
979,196,SINK_M,SimpleCase,Actuator,M.N2,-1,26,53,2,ServiceA,0.0,825.8592477469999,825.8592477469999,806.233128023,825.8592477469999,19.626119723999977,0.0,0.0,893.6050654248022,19.626119723999977,0.0,19.626119723999977
980,200,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,826.9046047469998,826.9046047469998,807.284450752,826.9046047469998,19.620153994999782,0.0,0.0,2311.7555556169077,19.620153994999782,0.0,19.620153994999782
981,200,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,827.9516787469997,827.9516787469997,807.284450752,827.9516787469997,20.66722799499973,0.0,0.0,2277.71232849365,20.667227994999735,0.0,20.667227994999735
982,200,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,828.9791847469997,828.9791847469997,807.284450752,828.9791847469997,21.69473399499975,0.0,0.0,1267.865280410428,21.69473399499975,0.0,21.69473399499975
983,200,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,830.0317247469998,830.0317247469998,807.284450752,830.0317247469998,22.747273994999773,0.0,0.0,2309.7273111296395,22.747273994999773,0.0,22.747273994999773
984,200,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,831.0445717469997,831.0445717469997,807.284450752,831.0445717469997,23.76012099499974,0.0,0.0,540.695899768508,23.76012099499974,0.0,23.76012099499974
985,200,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,832.1033997469997,832.1033997469997,807.284450752,832.1033997469997,24.818948994999687,0.0,0.0,2370.2857043564645,24.818948994999687,0.0,24.818948994999687
986,200,SINK_M,SimpleCase,Actuator,M.R2,-1,26,53,2,ServiceA,0.0,833.1547277469997,833.1547277469997,807.284450752,833.1547277469997,25.8702769949997,0.0,0.0,1984.0529736083172,25.8702769949997,0.0,25.8702769949997
987,202,SINK_M,SimpleCase,Actuator,M.T2,-1,26,53,2,ServiceA,0.0,834.1830017469997,834.1830017469997,808.287904349,834.1830017469997,25.89509739799973,0.0,0.0,1091.866910768369,25.895097397999734,0.0,25.895097397999734
988,202,SINK_M,SimpleCase,Actuator,M.T2,-1,26,53,2,ServiceA,0.0,835.1843757469996,835.1843757469996,808.287904349,835.1843757469996,26.89647139799968,0.0,0.0,51.08476794848956,26.896471397999676,0.0,26.896471397999676
989,202,SINK_M,SimpleCase,Actuator,M.T2,-1,26,53,2,ServiceA,0.0,836.1878277469998,836.1878277469998,808.287904349,836.1878277469998,27.899923397999828,0.0,0.0,123.727938272672,27.899923397999828,0.0,27.899923397999828
990,203,SINK_M,SimpleCase,Actuator,M.U2,-1,26,53,2,ServiceA,0.0,837.1953807469998,837.1953807469998,809.3344732850001,837.1953807469998,27.860907461999773,0.0,0.0,271.0966974174024,27.860907461999773,0.0,27.860907461999773
991,203,SINK_M,SimpleCase,Actuator,M.U2,-1,26,53,2,ServiceA,0.0,838.2419307469999,838.2419307469999,809.3344732850001,838.2419307469999,28.9074574619998,0.0,0.0,1610.311113012694,28.907457461999797,0.0,28.907457461999797
992,207,SINK_M,SimpleCase,Actuator,M.Y2,-1,26,53,2,ServiceA,0.0,839.2705937469999,839.2705937469999,810.348923789,839.2705937469999,28.92166995799994,0.0,0.0,991.0561887202372,28.92166995799994,0.0,28.92166995799994
993,207,SINK_M,SimpleCase,Actuator,M.Y2,-1,26,53,2,ServiceA,0.0,840.2850597469999,840.2850597469999,810.348923789,840.2850597469999,29.93613595799991,0.0,0.0,483.2286979286722,29.93613595799991,0.0,29.93613595799991
994,208,SINK_M,SimpleCase,Actuator,M.Z2,-1,26,53,2,ServiceA,0.0,841.3299887469999,841.3299887469999,811.4012189189999,841.3299887469999,29.928769827999982,0.0,0.0,1501.1976856451508,29.928769827999986,0.0,29.928769827999986
995,208,SINK_M,SimpleCase,Actuator,M.Z2,-1,26,53,2,ServiceA,0.0,842.3847597469999,842.3847597469999,811.4012189189999,842.3847597469999,30.983540827999946,0.0,0.0,1767.7450199785828,30.983540827999946,0.0,30.983540827999946
996,208,SINK_M,SimpleCase,Actuator,M.Z2,-1,26,53,2,ServiceA,0.0,843.4273987469999,843.4273987469999,811.4012189189999,843.4273987469999,32.026179827999954,0.0,0.0,1331.379522284498,32.026179827999954,0.0,32.026179827999954
997,208,SINK_M,SimpleCase,Actuator,M.Z2,-1,26,53,2,ServiceA,0.0,844.4806367469998,844.4806367469998,811.4012189189999,844.4806367469998,33.07941782799992,0.0,0.0,1609.399544962274,33.07941782799992,0.0,33.07941782799992
998,208,SINK_M,SimpleCase,Actuator,M.Z2,-1,26,53,2,ServiceA,0.0,845.5248787469998,845.5248787469998,811.4012189189999,845.5248787469998,34.12365982799986,0.0,0.0,1296.519781963646,34.12365982799986,0.0,34.12365982799986
999,208,SINK_M,SimpleCase,Actuator,M.Z2,-1,26,53,2,ServiceA,0.0,846.5771737469998,846.5771737469998,811.4012189189999,846.5771737469998,35.17595482799993,0.0,0.0,1486.6689548501856,35.17595482799993,0.0,35.17595482799993
1000,232,COMP_M,SimpleCase,ServiceA,M.X,23,64,1,39,Sensor,6.725263157894737,901.006666,907.7319291578948,900.0,901.006666,1.0066659999999956,0.0,6.725263157894801,862.1393010557634,1.0066659999999956,6.725263157894801,7.731929157894797
1001,215,COMP_M,SimpleCase,ServiceA,M.G,6,73,1,48,Sensor,5.050212765957447,901.007489,906.0577017659574,900.0,901.007489,1.007488999999964,0.0,5.05021276595744,1236.2774347997938,1.007488999999964,5.05021276595744,6.057701765957404
1002,211,COMP_M,SimpleCase,ServiceA,M.C,2,76,1,51,Sensor,1.9434,901.012121,902.955521,900.0,901.012121,1.0121209999999792,0.0,1.943399999999997,4101.138174961402,1.0121209999999792,1.943399999999997,2.955520999999976
1003,219,COMP_M,SimpleCase,ServiceA,M.K,10,70,1,45,Sensor,6.620454545454545,901.014961,907.6354155454544,900.0,901.014961,1.0149609999999711,0.0,6.620454545454436,1959.421842980964,1.0149609999999711,6.620454545454436,7.635415545454407
1004,224,COMP_M,SimpleCase,ServiceA,M.P,15,68,1,43,Sensor,0.5064285714285715,901.022321,901.5287495714286,900.0,901.022321,1.0223210000000336,0.0,0.5064285714286143,14600.821754697576,1.0223210000000336,0.5064285714286143,1.5287495714286479
1005,231,COMP_M,SimpleCase,ServiceA,M.W,22,65,1,40,Sensor,5.204871794871795,901.030799,906.2356707948718,900.0,901.030799,1.0307990000000018,0.0,5.204871794871792,4939.163886799324,1.0307990000000018,5.204871794871792,6.235670794871794
1006,227,COMP_M,SimpleCase,ServiceA,M.S,18,67,1,42,Sensor,3.346585365853658,901.033266,904.3798513658536,900.0,901.033266,1.033266000000026,0.0,3.3465853658535707,7595.234911245868,1.033266000000026,3.3465853658535707,4.379851365853597
1007,216,COMP_M,SimpleCase,ServiceA,M.H,7,72,1,47,Sensor,1.1478260869565218,901.048544,902.1963700869566,900.0,901.048544,1.0485439999999926,0.0,1.1478260869565702,22101.92184290117,1.0485439999999926,1.1478260869565702,2.1963700869565628
1008,218,COMP_M,SimpleCase,ServiceA,M.J,9,71,1,46,Sensor,4.560222222222222,901.049748,905.6099702222224,900.0,901.049748,1.0497480000000223,0.0,4.5602222222223645,8867.7832554151,1.0497480000000223,4.5602222222223645,5.609970222222387
1009,223,COMP_M,SimpleCase,ServiceA,M.O,14,69,1,44,Sensor,2.8465116279069766,901.055258,903.9017696279068,900.0,901.055258,1.0552579999999807,0.0,2.846511627906807,14162.291798258491,1.0552579999999807,2.846511627906807,3.9017696279067877
1010,230,COMP_M,SimpleCase,ServiceA,M.V,21,66,1,41,Sensor,1.8295,901.055899,902.885399,900.0,901.055899,1.055898999999954,0.0,1.8295000000000528,19373.05724442265,1.055898999999954,1.8295000000000528,2.8853990000000067
1011,214,COMP_M,SimpleCase,ServiceA,M.F,5,74,1,49,Sensor,2.950625,901.057199,904.007824,900.0,901.057199,1.0571989999999687,0.0,2.950625000000059,14271.83429212491,1.0571989999999687,2.950625000000059,4.007824000000028
1012,213,COMP_M,SimpleCase,ServiceA,M.E,4,75,1,50,Sensor,3.041224489795918,901.058379,904.099603489796,900.0,901.058379,1.0583789999999451,0.0,3.0412244897960363,14240.15765068706,1.0583789999999453,3.0412244897960363,4.099603489795982
1013,209,COMP_M,SimpleCase,ServiceA,M.A,0,78,1,53,Sensor,3.7747e-05,901.058587,901.058624747,900.0,901.058587,1.0585869999999886,0.0,3.7746999964838324e-05,55342.55661983176,1.0585869999999886,3.7746999964838324e-05,1.0586247469999535
1014,212,COMP_M,SimpleCase,ServiceA,M.D,3,77,1,52,Sensor,3.522,901.05997,904.58197,900.0,901.05997,1.0599700000000212,0.0,3.5219999999999345,13088.256797840031,1.0599700000000212,3.5219999999999345,4.581969999999956
1015,225,COMP_M,SimpleCase,ServiceA,M.Q,16,68,1,43,Sensor,3.5004761904761903,902.063012,905.5634881904764,900.0,902.063012,2.063012000000072,0.0,3.5004761904764337,7313.936617975733,2.063011999999958,3.5004761904764337,5.5634881904763915
1016,209,SINK_M,SimpleCase,Actuator,M.A2,-1,26,53,2,ServiceA,0.0,902.096927747,902.096927747,901.058624747,902.096927747,1.0383030000000415,0.0,0.0,36890.002244044816,1.0383030000000417,0.0,1.0383030000000417
1017,210,COMP_M,SimpleCase,ServiceA,M.B,1,78,1,53,Sensor,5.6164e-05,902.1037,902.103756164,900.0,902.1037,2.1037000000000035,0.0,5.6163999943237286e-05,21444.02510708515,2.1037000000000035,5.6163999943237286e-05,2.1037561639999467
1018,224,SINK_M,SimpleCase,Actuator,M.P2,68,26,43,2,ServiceA,0.0,902.5584465714288,902.5584465714288,901.5287495714286,902.5584465714288,1.0296970000000556,0.0,0.0,28840.522988800003,1.0296970000001693,0.0,1.0296970000001693
